,client_id,Variation,Control,Test
26854,7150210,Test,False,True
26855,7238550,Test,False,True
26856,2016479,Control,True,False
26857,5784242,Control,True,False
26858,3659772,Control,True,False
26859,7581565,Test,False,True
26860,9996901,Test,False,True
26861,2171694,Control,True,False
26862,5358001,Control,True,False
26863,3557672,Control,True,False
26864,4787070,Control,True,False
26865,5459258,Test,False,True
26866,9396561,Test,False,True
26867,3624461,Test,False,True
26868,1006425,Control,True,False
26869,8883783,Control,True,False
26870,7519157,Control,True,False
26871,2197515,Test,False,True
26872,9209230,Test,False,True
26873,7286566,Control,True,False
26874,8688289,Test,False,True
26875,1864008,Test,False,True
26876,8045936,Test,False,True
26877,7186127,Test,False,True
26878,7751403,Control,True,False
26879,9066578,Control,True,False
26880,5353909,Test,False,True
26881,8173437,Control,True,False
26882,3660479,Control,True,False
26883,3884582,Test,False,True
26884,1022510,Control,True,False
26885,884196,Control,True,False
26886,75033,Test,False,True
26887,3117099,Control,True,False
26888,4089185,Test,False,True
26889,236511,Test,False,True
26890,4926351,Control,True,False
26891,8634380,Control,True,False
26892,3405825,Control,True,False
26893,804448,Control,True,False
26894,9151536,Test,False,True
26895,855588,Control,True,False
26896,883426,Control,True,False
26897,8707681,Control,True,False
26898,9948277,Control,True,False
26899,7221973,Control,True,False
26900,7020628,Control,True,False
26901,1204853,Control,True,False
26902,629394,Control,True,False
26903,969981,Control,True,False
26904,2118101,Test,False,True
26905,6283243,Control,True,False
26906,9327463,Test,False,True
26907,7077126,Test,False,True
26908,1972780,Test,False,True
26909,9267718,Control,True,False
26910,8012182,Test,False,True
26911,247432,Control,True,False
26912,4513721,Test,False,True
26913,374721,Control,True,False
26914,6828863,Control,True,False
26915,8314845,Test,False,True
26916,5092669,Test,False,True
26917,2000413,Control,True,False
26918,9876209,Test,False,True
26919,9636891,Test,False,True
26920,9758303,Test,False,True
26921,9894786,Control,True,False
26922,3178933,Control,True,False
26923,4044961,Control,True,False
26924,2808682,Control,True,False
26925,1518352,Control,True,False
26926,5974125,Test,False,True
26927,9472337,Control,True,False
26928,9888660,Control,True,False
26929,9990036,Control,True,False
26930,3941959,Control,True,False
26931,9507038,Control,True,False
26932,1046182,Test,False,True
26933,4942822,Control,True,False
26934,8791667,Test,False,True
26935,2423061,Control,True,False
26936,4539624,Control,True,False
26937,6251197,Control,True,False
26938,4680798,Test,False,True
26939,6195250,Control,True,False
26940,8974772,Test,False,True
26941,1162541,Control,True,False
26942,6109388,Test,False,True
26943,9343636,Control,True,False
26944,3922781,Test,False,True
26945,3346525,Test,False,True
26946,122526,Test,False,True
26947,8446876,Control,True,False
26948,7663280,Test,False,True
26949,4391098,Control,True,False
26950,4767326,Test,False,True
26951,6474386,Control,True,False
26952,3290090,Test,False,True
26953,332073,Control,True,False
26954,1771091,Control,True,False
26955,3729718,Test,False,True
26956,4778977,Test,False,True
26957,2949346,Control,True,False
26958,3565152,Control,True,False
26959,1844638,Test,False,True
26960,1988797,Test,False,True
26961,7158238,Test,False,True
26962,7218952,Test,False,True
26963,9215453,Test,False,True
26964,8930709,Test,False,True
26965,7944180,Test,False,True
26966,9692825,Control,True,False
26967,9206356,Test,False,True
26968,5591208,Control,True,False
26969,1333586,Control,True,False
26970,5689853,Test,False,True
26971,9456922,Control,True,False
26972,5467264,Test,False,True
26973,9797884,Test,False,True
26974,9234181,Control,True,False
26975,3237279,Control,True,False
26976,3931325,Test,False,True
26977,3076584,Control,True,False
26978,1621157,Test,False,True
26979,5322875,Control,True,False
26980,7439988,Control,True,False
26981,7396239,Test,False,True
26982,827403,Control,True,False
26983,7181622,Control,True,False
26984,4519721,Test,False,True
26985,4184834,Test,False,True
26986,3550672,Test,False,True
26987,1782140,Control,True,False
26988,2348065,Control,True,False
26989,1433050,Control,True,False
26990,1646596,Test,False,True
26991,9660940,Control,True,False
26992,817297,Test,False,True
26993,5373448,Test,False,True
26994,385802,Test,False,True
26995,5261223,Test,False,True
26996,9270264,Test,False,True
26997,6094468,Test,False,True
26998,9115963,Test,False,True
26999,5482492,Control,True,False
27000,7230555,Test,False,True
27001,94767,Test,False,True
27002,3495844,Test,False,True
27003,342070,Test,False,True
27004,4244755,Control,True,False
27005,2018953,Test,False,True
27006,5016479,Control,True,False
27007,7951212,Control,True,False
27008,8593025,Control,True,False
27009,4315990,Test,False,True
27010,3671999,Control,True,False
27011,3735067,Test,False,True
27012,1637188,Test,False,True
27013,7431054,Control,True,False
27014,7419738,Control,True,False
27015,1424427,Test,False,True
27016,4384189,Control,True,False
27017,4219831,Control,True,False
27018,8487265,Test,False,True
27019,9140349,Test,False,True
27020,1769630,Control,True,False
27021,1982033,Test,False,True
27022,5672749,Test,False,True
27023,4287473,Control,True,False
27024,1072043,Control,True,False
27025,1144836,Test,False,True
27026,4992956,Test,False,True
27027,5382317,Control,True,False
27028,2440502,Control,True,False
27029,3339759,Control,True,False
27030,5775362,Test,False,True
27031,2174062,Control,True,False
27032,8764690,Test,False,True
27033,1769014,Test,False,True
27034,7731901,Control,True,False
27035,4476586,Control,True,False
27036,7297592,Test,False,True
27037,9114930,Control,True,False
27038,8980435,Control,True,False
27039,600986,Control,True,False
27040,8778124,Control,True,False
27041,5554652,Control,True,False
27042,1794177,Test,False,True
27043,4647155,Control,True,False
27044,7017572,Test,False,True
27045,3142425,Test,False,True
27046,3114983,Test,False,True
27047,1201610,Control,True,False
27048,5143272,Control,True,False
27049,8405384,Control,True,False
27050,4499745,Control,True,False
27051,3361320,Control,True,False
27052,5667764,Control,True,False
27053,7414306,Control,True,False
27054,3454937,Control,True,False
27055,8664232,Test,False,True
27056,3959756,Control,True,False
27057,4807080,Test,False,True
27058,542028,Test,False,True
27059,8903909,Test,False,True
27060,359623,Control,True,False
27061,1397506,Test,False,True
27062,8020746,Test,False,True
27063,7024366,Test,False,True
27064,613885,Control,True,False
27065,8789859,Test,False,True
27066,1545778,Control,True,False
27067,7822945,Control,True,False
27068,1767070,Control,True,False
27069,1373659,Test,False,True
27070,1126962,Control,True,False
27071,2742781,Test,False,True
27072,8295461,Control,True,False
27073,2034717,Test,False,True
27074,8266473,Control,True,False
27075,3852267,Control,True,False
27076,4701269,Test,False,True
27077,644936,Test,False,True
27078,9222810,Test,False,True
27079,8664811,Test,False,True
27080,2523032,Control,True,False
27081,7780499,Control,True,False
27082,9616106,Test,False,True
27083,9577560,Test,False,True
27084,4928575,Test,False,True
27085,5862995,Test,False,True
27086,6428137,Control,True,False
27087,4688121,Control,True,False
27088,244283,Test,False,True
27089,5719625,Test,False,True
27090,4641906,Control,True,False
27091,6041552,Test,False,True
27092,6074871,Control,True,False
27093,7179464,Control,True,False
27094,3672487,Control,True,False
27095,1327508,Test,False,True
27096,3212676,Test,False,True
27097,1988758,Test,False,True
27098,2405235,Control,True,False
27099,3979656,Test,False,True
27100,1168317,Test,False,True
27101,5683603,Test,False,True
27102,3202884,Test,False,True
27103,2853895,Control,True,False
27104,8005464,Test,False,True
27105,1120339,Test,False,True
27106,3863604,Control,True,False
27107,3977457,Control,True,False
27108,6195381,Control,True,False
27109,7342784,Control,True,False
27110,3583530,Control,True,False
27111,49709,Test,False,True
27112,5644734,Control,True,False
27113,9734632,Control,True,False
27114,571215,Control,True,False
27115,2628332,Test,False,True
27116,4652641,Control,True,False
27117,986678,Test,False,True
27118,9460978,Control,True,False
27119,6098751,Control,True,False
27120,5970677,Test,False,True
27121,6485697,Test,False,True
27122,6750249,Test,False,True
27123,7132934,Control,True,False
27124,863580,Test,False,True
27125,1543470,Control,True,False
27126,8480126,Test,False,True
27127,9437350,Test,False,True
27128,4833307,Test,False,True
27129,4394305,Test,False,True
27130,6583172,Control,True,False
27131,5508410,Test,False,True
27132,3088472,Control,True,False
27133,3823362,Test,False,True
27134,1088201,Test,False,True
27135,6683301,Control,True,False
27136,2356445,Test,False,True
27137,9804197,Control,True,False
27138,4278992,Test,False,True
27139,5572179,Test,False,True
27140,8159879,Test,False,True
27141,7228853,Test,False,True
27142,613899,Test,False,True
27143,4004950,Test,False,True
27144,9898388,Test,False,True
27145,8649939,Test,False,True
27146,4475862,Test,False,True
27147,739806,Test,False,True
27148,6767733,Test,False,True
27149,4609295,Test,False,True
27150,7946117,Test,False,True
27151,2300964,Control,True,False
27152,6835222,Control,True,False
27153,3648962,Control,True,False
27154,1660739,Test,False,True
27155,1873084,Test,False,True
27156,2124322,Test,False,True
27157,1965643,Control,True,False
27158,9537000,Control,True,False
27159,4699965,Control,True,False
27160,6573166,Control,True,False
27161,1890095,Test,False,True
27162,1028,Control,True,False
27163,6735618,Control,True,False
27164,7324589,Control,True,False
27165,8185425,Control,True,False
27166,542047,Test,False,True
27167,8743022,Test,False,True
27168,5732104,Test,False,True
27169,7053642,Test,False,True
27170,2623075,Control,True,False
27171,4189075,Test,False,True
27172,6432920,Test,False,True
27173,8924994,Control,True,False
27174,9439086,Test,False,True
27175,4561971,Test,False,True
27176,1807611,Test,False,True
27177,4585186,Test,False,True
27178,2124031,Control,True,False
27179,7201494,Test,False,True
27180,8322275,Test,False,True
27181,1246588,Control,True,False
27182,82772,Test,False,True
27183,6750821,Control,True,False
27184,6706517,Test,False,True
27185,9182233,Control,True,False
27186,6493949,Control,True,False
27187,9547620,Control,True,False
27188,44860,Control,True,False
27189,8240516,Test,False,True
27190,8717040,Test,False,True
27191,4086613,Test,False,True
27192,831384,Control,True,False
27193,3158746,Test,False,True
27194,4833023,Control,True,False
27195,3064392,Control,True,False
27196,316463,Control,True,False
27197,6401406,Test,False,True
27198,2624491,Test,False,True
27199,4296833,Test,False,True
27200,2001599,Test,False,True
27201,8373117,Test,False,True
27202,4232218,Control,True,False
27203,5193751,Control,True,False
27204,5831377,Test,False,True
27205,7246240,Test,False,True
27206,6602331,Test,False,True
27207,6989505,Test,False,True
27208,9432876,Control,True,False
27209,2318298,Control,True,False
27210,6585215,Control,True,False
27211,6870401,Control,True,False
27212,6229978,Test,False,True
27213,7046019,Test,False,True
27214,4786293,Test,False,True
27215,925707,Test,False,True
27216,9217251,Control,True,False
27217,9207055,Test,False,True
27218,8829272,Control,True,False
27219,2741618,Test,False,True
27220,3893289,Test,False,True
27221,1731797,Control,True,False
27222,8349921,Control,True,False
27223,3388667,Test,False,True
27224,5818454,Control,True,False
27225,7908949,Test,False,True
27226,5346936,Test,False,True
27227,6736331,Control,True,False
27228,3475858,Test,False,True
27229,9052716,Test,False,True
27230,7558042,Test,False,True
27231,1180888,Test,False,True
27232,4832944,Test,False,True
27233,9947548,Control,True,False
27234,7535519,Control,True,False
27235,5359749,Test,False,True
27236,3114225,Test,False,True
27237,7789966,Test,False,True
27238,6229299,Test,False,True
27239,5506852,Test,False,True
27240,2921499,Test,False,True
27241,7576917,Test,False,True
27242,6631427,Test,False,True
27243,7121682,Test,False,True
27244,8716367,Test,False,True
27245,7861574,Test,False,True
27246,6363669,Control,True,False
27247,7389972,Control,True,False
27248,4252147,Test,False,True
27249,2082482,Control,True,False
27250,6129891,Test,False,True
27251,8023726,Test,False,True
27252,2026269,Control,True,False
27253,9357458,Control,True,False
27254,9927319,Test,False,True
27255,7926163,Test,False,True
27256,5666881,Test,False,True
27257,9402690,Test,False,True
27258,9797684,Test,False,True
27259,4979805,Control,True,False
27260,4533579,Control,True,False
27261,5001625,Test,False,True
27262,631366,Test,False,True
27263,5808567,Test,False,True
27264,2487224,Control,True,False
27265,7096018,Control,True,False
27266,6338574,Control,True,False
27267,6685434,Test,False,True
27268,4062570,Test,False,True
27269,8959530,Test,False,True
27270,6415118,Test,False,True
27271,5545385,Test,False,True
27272,4572106,Test,False,True
27273,3157076,Test,False,True
27274,9593338,Test,False,True
27275,8587059,Test,False,True
27276,556786,Control,True,False
27277,8521030,Test,False,True
27278,1041248,Test,False,True
27279,8895000,Test,False,True
27280,3719781,Test,False,True
27281,3173168,Control,True,False
27282,443217,Control,True,False
27283,4122278,Control,True,False
